"","Author","species","life_stage"
"6346","Montgomery","ceriodaphnia","sp"
"6347","Montgomery","ceriodaphnia","sp"
"6348","Montgomery","ceriodaphnia","sp"
"6349","Montgomery","ceriodaphnia","sp"
"6350","Montgomery","ceriodaphnia","sp"
"6351","Montgomery","ceriodaphnia","sp"
"6352","Montgomery","ceriodaphnia","sp"
"6353","Montgomery","ceriodaphnia","sp"
"6354","Montgomery","ceriodaphnia","sp"
"6355","Montgomery","ceriodaphnia","sp"
"6356","Montgomery","ceriodaphnia","sp"
"6357","Montgomery","ceriodaphnia","sp"
"6358","Montgomery","ceriodaphnia","sp"
"6359","Montgomery","ceriodaphnia","sp"
"6360","Montgomery","ceriodaphnia","sp"
"6361","Montgomery","ceriodaphnia","sp"
"6362","Montgomery","ceriodaphnia","sp"
"6363","Montgomery","ceriodaphnia","sp"
"6364","Montgomery","ceriodaphnia","sp"
"6365","Montgomery","ceriodaphnia","sp"
"6366","Montgomery","ceriodaphnia","sp"
"6367","Montgomery","ceriodaphnia","sp"
"6368","Montgomery","ceriodaphnia","sp"
"6369","Montgomery","ceriodaphnia","sp"
"6370","Montgomery","ceriodaphnia","sp"
"6371","Montgomery","ceriodaphnia","sp"
"6372","Montgomery","ceriodaphnia","sp"
"6373","Montgomery","ceriodaphnia","sp"
"6374","Montgomery","ceriodaphnia","sp"
"6375","Montgomery","ceriodaphnia","sp"
"6376","Montgomery","ceriodaphnia","sp"
"6377","Montgomery","ceriodaphnia","sp"
"6378","Montgomery","ceriodaphnia","sp"
"6379","Montgomery","ceriodaphnia","sp"
"6380","Montgomery","ceriodaphnia","sp"
"6381","Montgomery","ceriodaphnia","sp"
"6382","Montgomery","ceriodaphnia","sp"
"6383","Montgomery","ceriodaphnia","sp"
"6384","Montgomery","ceriodaphnia","sp"
"6385","Montgomery","ceriodaphnia","sp"
"6386","Montgomery","ceriodaphnia","sp"
"6387","Montgomery","ceriodaphnia","sp"
"6388","Montgomery","ceriodaphnia","sp"
"6389","Montgomery","ceriodaphnia","sp"
"6390","Montgomery","ceriodaphnia","sp"
"6391","Montgomery","ceriodaphnia","sp"
"6392","Montgomery","ceriodaphnia","sp"
"6393","Montgomery","ceriodaphnia","sp"
"6394","Montgomery","ceriodaphnia","sp"
"6395","Montgomery","ceriodaphnia","sp"
"6396","Montgomery","ceriodaphnia","sp"
"6397","Montgomery","ceriodaphnia","sp"
"6398","Montgomery","ceriodaphnia","sp"
"6399","Montgomery","ceriodaphnia","sp"
"6400","Montgomery","ceriodaphnia","sp"
"6401","Montgomery","ceriodaphnia","sp"
"6402","Montgomery","ceriodaphnia","sp"
"6403","Montgomery","ceriodaphnia","sp"
"6404","Montgomery","ceriodaphnia","sp"
"6405","Montgomery","ceriodaphnia","sp"
"6406","Montgomery","ceriodaphnia","sp"
"6407","Montgomery","ceriodaphnia","sp"
"6408","Montgomery","ceriodaphnia","sp"
"6409","Montgomery","ceriodaphnia","sp"
"6410","Montgomery","ceriodaphnia","sp"
"6411","Montgomery","ceriodaphnia","sp"
"6412","Montgomery","ceriodaphnia","sp"
"6413","Montgomery","ceriodaphnia","sp"
"6414","Montgomery","ceriodaphnia","sp"
"6415","Montgomery","ceriodaphnia","sp"
"6416","Montgomery","ceriodaphnia","sp"
"6417","Montgomery","ceriodaphnia","sp"
"6418","Montgomery","ceriodaphnia","sp"
"6419","Montgomery","ceriodaphnia","sp"
"6420","Montgomery","ceriodaphnia","sp"
"6421","Montgomery","ceriodaphnia","sp"
"6422","Montgomery","ceriodaphnia","sp"
"6423","Montgomery","ceriodaphnia","sp"
"6424","Montgomery","ceriodaphnia","sp"
"6425","Montgomery","ceriodaphnia","sp"
"6426","Montgomery","ceriodaphnia","sp"
"6427","Montgomery","ceriodaphnia","sp"
"6428","Montgomery","ceriodaphnia","sp"
"6429","Montgomery","ceriodaphnia","sp"
"6430","Montgomery","ceriodaphnia","sp"
"6431","Montgomery","ceriodaphnia","sp"
"6432","Montgomery","ceriodaphnia","sp"
"6433","Montgomery","ceriodaphnia","sp"
"6434","Montgomery","ceriodaphnia","sp"
"6435","Montgomery","ceriodaphnia","sp"
"6436","Montgomery","ceriodaphnia","sp"
"6437","Montgomery","ceriodaphnia","sp"
"6438","Montgomery","ceriodaphnia","sp"
"6439","Montgomery","ceriodaphnia","sp"
"6440","Montgomery","ceriodaphnia","sp"
"6441","Montgomery","ceriodaphnia","sp"
"6442","Montgomery","ceriodaphnia","sp"
"6443","Montgomery","ceriodaphnia","sp"
"6444","Montgomery","ceriodaphnia","sp"
"6445","Montgomery","ceriodaphnia","sp"
"6446","Montgomery","ceriodaphnia","sp"
"6447","Montgomery","ceriodaphnia","sp"
"6448","Montgomery","ceriodaphnia","sp"
"6449","Montgomery","ceriodaphnia","sp"
"6450","Montgomery","ceriodaphnia","sp"
"6451","Montgomery","ceriodaphnia","sp"
"6452","Montgomery","ceriodaphnia","sp"
"6453","Montgomery","ceriodaphnia","sp"
"6454","Montgomery","ceriodaphnia","sp"
"6455","Montgomery","ceriodaphnia","sp"
"6456","Montgomery","ceriodaphnia","sp"
"6457","Montgomery","ceriodaphnia","sp"
"6458","Montgomery","ceriodaphnia","sp"
"6459","Montgomery","ceriodaphnia","sp"
"6460","Montgomery","ceriodaphnia","sp"
"6461","Montgomery","ceriodaphnia","sp"
"6462","Montgomery","ceriodaphnia","sp"
"6463","Montgomery","ceriodaphnia","sp"
"6464","Montgomery","ceriodaphnia","sp"
"6465","Montgomery","ceriodaphnia","sp"
"6466","Montgomery","ceriodaphnia","sp"
"6467","Montgomery","ceriodaphnia","sp"
"6468","Montgomery","ceriodaphnia","sp"
"6469","Montgomery","ceriodaphnia","sp"
"6470","Montgomery","ceriodaphnia","sp"
"6471","Montgomery","ceriodaphnia","sp"
"6472","Montgomery","ceriodaphnia","sp"
"6473","Montgomery","ceriodaphnia","sp"
"6474","Montgomery","ceriodaphnia","sp"
"6475","Montgomery","ceriodaphnia","sp"
"6476","Montgomery","ceriodaphnia","sp"
"6477","Montgomery","ceriodaphnia","sp"
"6478","Montgomery","ceriodaphnia","sp"
"6479","Montgomery","ceriodaphnia","sp"
"6480","Montgomery","ceriodaphnia","sp"
"6481","Montgomery","ceriodaphnia","sp"
"6482","Montgomery","ceriodaphnia","sp"
"6483","Montgomery","ceriodaphnia","sp"
"6484","Montgomery","ceriodaphnia","sp"
"6485","Montgomery","ceriodaphnia","sp"
"6486","Montgomery","ceriodaphnia","sp"
"6487","Montgomery","ceriodaphnia","sp"
"6488","Montgomery","ceriodaphnia","sp"
"6489","Montgomery","ceriodaphnia","sp"
"6490","Montgomery","ceriodaphnia","sp"
"6491","Montgomery","ceriodaphnia","sp"
"6492","Montgomery","ceriodaphnia","sp"
"6493","Montgomery","ceriodaphnia","sp"
"6494","Montgomery","ceriodaphnia","sp"
"6495","Montgomery","ceriodaphnia","sp"
"6496","Montgomery","ceriodaphnia","sp"
"6497","Montgomery","ceriodaphnia","sp"
"6498","Montgomery","ceriodaphnia","sp"
"6499","Montgomery","ceriodaphnia","sp"
"6500","Montgomery","ceriodaphnia","sp"
"6501","Montgomery","ceriodaphnia","sp"
"6502","Montgomery","ceriodaphnia","sp"
"6503","Montgomery","ceriodaphnia","sp"
"6504","Montgomery","ceriodaphnia","sp"
"6505","Montgomery","ceriodaphnia","sp"
"6506","Montgomery","ceriodaphnia","sp"
"6507","Montgomery","ceriodaphnia","sp"
"6508","Montgomery","ceriodaphnia","sp"
"6509","Montgomery","ceriodaphnia","sp"
"6510","Montgomery","ceriodaphnia","sp"
"6511","Montgomery","ceriodaphnia","sp"
"6512","Montgomery","ceriodaphnia","sp"
"6513","Montgomery","ceriodaphnia","sp"
"6514","Montgomery","ceriodaphnia","sp"
"6515","Montgomery","ceriodaphnia","sp"
"6516","Montgomery","ceriodaphnia","sp"
"6517","Montgomery","ceriodaphnia","sp"
"6518","Montgomery","ceriodaphnia","sp"
"6519","Montgomery","ceriodaphnia","sp"
"6520","Montgomery","ceriodaphnia","sp"
"6521","Montgomery","ceriodaphnia","sp"
"6522","Montgomery","ceriodaphnia","sp"
"6523","Montgomery","ceriodaphnia","sp"
"6524","Montgomery","ceriodaphnia","sp"
"6525","Montgomery","ceriodaphnia","sp"
"6526","Montgomery","ceriodaphnia","sp"
"6527","Montgomery","ceriodaphnia","sp"
"6528","Montgomery","ceriodaphnia","sp"
"6529","Montgomery","ceriodaphnia","sp"
"6530","Montgomery","ceriodaphnia","sp"
"6531","Montgomery","ceriodaphnia","sp"
"6532","Montgomery","ceriodaphnia","sp"
"6533","Montgomery","ceriodaphnia","sp"
"6534","Montgomery","ceriodaphnia","sp"
"6535","Montgomery","ceriodaphnia","sp"
"6536","Montgomery","ceriodaphnia","sp"
"6537","Montgomery","ceriodaphnia","sp"
"6538","Montgomery","ceriodaphnia","sp"
"6539","Montgomery","ceriodaphnia","sp"
"6540","Montgomery","ceriodaphnia","sp"
"6541","Montgomery","ceriodaphnia","sp"
"6542","Montgomery","ceriodaphnia","sp"
"6543","Montgomery","ceriodaphnia","sp"
"6544","Montgomery","ceriodaphnia","sp"
"6545","Montgomery","ceriodaphnia","sp"
"6546","Montgomery","ceriodaphnia","sp"
"6547","Montgomery","ceriodaphnia","sp"
"6548","Montgomery","ceriodaphnia","sp"
"6549","Montgomery","ceriodaphnia","sp"
"6550","Montgomery","ceriodaphnia","sp"
"6551","Montgomery","ceriodaphnia","sp"
"6552","Montgomery","ceriodaphnia","sp"
"6553","Montgomery","ceriodaphnia","sp"
"6554","Montgomery","ceriodaphnia","sp"
"6555","Montgomery","ceriodaphnia","sp"
"6556","Montgomery","ceriodaphnia","sp"
"6557","Montgomery","ceriodaphnia","sp"
"6558","Montgomery","ceriodaphnia","sp"
"6559","Montgomery","ceriodaphnia","sp"
"6560","Montgomery","ceriodaphnia","sp"
"6561","Montgomery","ceriodaphnia","sp"
"6562","Montgomery","ceriodaphnia","sp"
"6563","Montgomery","ceriodaphnia","sp"
"6564","Montgomery","ceriodaphnia","sp"
"6565","Montgomery","ceriodaphnia","sp"
"6566","Montgomery","ceriodaphnia","sp"
"6567","Montgomery","ceriodaphnia","sp"
"6568","Montgomery","ceriodaphnia","sp"
"6569","Montgomery","ceriodaphnia","sp"
"6570","Montgomery","ceriodaphnia","sp"
"6571","Montgomery","ceriodaphnia","sp"
"6572","Montgomery","ceriodaphnia","sp"
"6573","Montgomery","ceriodaphnia","sp"
"6574","Montgomery","ceriodaphnia","sp"
"6575","Montgomery","ceriodaphnia","sp"
"6576","Montgomery","ceriodaphnia","sp"
"6577","Montgomery","ceriodaphnia","sp"
"6578","Montgomery","ceriodaphnia","sp"
"6579","Montgomery","ceriodaphnia","sp"
"6580","Montgomery","ceriodaphnia","sp"
"6581","Montgomery","ceriodaphnia","sp"
"6582","Montgomery","ceriodaphnia","sp"
"6583","Montgomery","ceriodaphnia","sp"
"6584","Montgomery","ceriodaphnia","sp"
"6585","Montgomery","ceriodaphnia","sp"
"6586","Montgomery","ceriodaphnia","sp"
"6587","Montgomery","ceriodaphnia","sp"
"6588","Montgomery","ceriodaphnia","sp"
"6589","Montgomery","ceriodaphnia","sp"
"6590","Montgomery","ceriodaphnia","sp"
"6591","Montgomery","ceriodaphnia","sp"
"6592","Montgomery","ceriodaphnia","sp"
"6593","Montgomery","ceriodaphnia","sp"
"6594","Montgomery","ceriodaphnia","sp"
"6595","Montgomery","ceriodaphnia","sp"
"6596","Montgomery","ceriodaphnia","sp"
"6597","Montgomery","ceriodaphnia","sp"
"6598","Montgomery","ceriodaphnia","sp"
"6599","Montgomery","ceriodaphnia","sp"
"6600","Montgomery","ceriodaphnia","sp"
"6601","Montgomery","ceriodaphnia","sp"
"6602","Montgomery","ceriodaphnia","sp"
"6603","Montgomery","ceriodaphnia","sp"
"6604","Montgomery","ceriodaphnia","sp"
"6605","Montgomery","ceriodaphnia","sp"
"6606","Montgomery","ceriodaphnia","sp"
"6607","Montgomery","ceriodaphnia","sp"
"6608","Montgomery","ceriodaphnia","sp"
"6609","Montgomery","ceriodaphnia","sp"
"6610","Montgomery","ceriodaphnia","sp"
"6611","Montgomery","ceriodaphnia","sp"
"6612","Montgomery","ceriodaphnia","sp"
"6613","Montgomery","ceriodaphnia","sp"
"6614","Montgomery","ceriodaphnia","sp"
"6615","Montgomery","ceriodaphnia","sp"
"6616","Montgomery","ceriodaphnia","sp"
"6617","Montgomery","ceriodaphnia","sp"
"6618","Montgomery","ceriodaphnia","sp"
"6619","Montgomery","ceriodaphnia","sp"
"6620","Montgomery","ceriodaphnia","sp"
"6621","Montgomery","ceriodaphnia","sp"
"6622","Montgomery","ceriodaphnia","sp"
"6623","Montgomery","ceriodaphnia","sp"
"6624","Montgomery","ceriodaphnia","sp"
"6625","Montgomery","ceriodaphnia","sp"
"6626","Montgomery","ceriodaphnia","sp"
"6627","Montgomery","ceriodaphnia","sp"
"6628","Montgomery","ceriodaphnia","sp"
"6629","Montgomery","ceriodaphnia","sp"
"6630","Montgomery","ceriodaphnia","sp"
"6631","Montgomery","ceriodaphnia","sp"
"6632","Montgomery","ceriodaphnia","sp"
"6633","Montgomery","ceriodaphnia","sp"
"6634","Montgomery","ceriodaphnia","sp"
"6635","Montgomery","ceriodaphnia","sp"
"6636","Montgomery","ceriodaphnia","sp"
"6637","Montgomery","ceriodaphnia","sp"
"6638","Montgomery","ceriodaphnia","sp"
"6639","Montgomery","ceriodaphnia","sp"
"6640","Montgomery","ceriodaphnia","sp"
"6641","Montgomery","ceriodaphnia","sp"
"6642","Montgomery","ceriodaphnia","sp"
"6643","Montgomery","ceriodaphnia","sp"
"6644","Montgomery","ceriodaphnia","sp"
"6645","Montgomery","ceriodaphnia","sp"
"6646","Montgomery","ceriodaphnia","sp"
"6647","Montgomery","ceriodaphnia","sp"
"6648","Montgomery","ceriodaphnia","sp"
"6649","Montgomery","ceriodaphnia","sp"
"6650","Montgomery","ceriodaphnia","sp"
"6651","Montgomery","ceriodaphnia","sp"
"6652","Montgomery","ceriodaphnia","sp"
"6653","Montgomery","ceriodaphnia","sp"
"6654","Montgomery","ceriodaphnia","sp"
"6655","Montgomery","ceriodaphnia","sp"
"6656","Montgomery","ceriodaphnia","sp"
"6657","Montgomery","ceriodaphnia","sp"
"6658","Montgomery","ceriodaphnia","sp"
"6659","Montgomery","ceriodaphnia","sp"
"6660","Montgomery","ceriodaphnia","sp"
"6661","Montgomery","ceriodaphnia","sp"
"6662","Montgomery","ceriodaphnia","sp"
"6663","Montgomery","ceriodaphnia","sp"
"6664","Montgomery","ceriodaphnia","sp"
"6665","Montgomery","ceriodaphnia","sp"
"6666","Montgomery","ceriodaphnia","sp"
"6667","Montgomery","ceriodaphnia","sp"
"6668","Montgomery","ceriodaphnia","sp"
"6669","Montgomery","ceriodaphnia","sp"
"6670","Montgomery","ceriodaphnia","sp"
"6671","Montgomery","ceriodaphnia","sp"
"6672","Montgomery","ceriodaphnia","sp"
"6673","Montgomery","ceriodaphnia","sp"
"6674","Montgomery","ceriodaphnia","sp"
"6675","Montgomery","ceriodaphnia","sp"
"6676","Montgomery","ceriodaphnia","sp"
"6677","Montgomery","ceriodaphnia","sp"
"6678","Montgomery","ceriodaphnia","sp"
"6679","Montgomery","ceriodaphnia","sp"
"6680","Montgomery","ceriodaphnia","sp"
"6681","Montgomery","ceriodaphnia","sp"
"6682","Montgomery","ceriodaphnia","sp"
"6683","Montgomery","ceriodaphnia","sp"
"6684","Montgomery","ceriodaphnia","sp"
"6685","Montgomery","ceriodaphnia","sp"
"6686","Montgomery","ceriodaphnia","sp"
"6687","Montgomery","ceriodaphnia","sp"
"6688","Montgomery","ceriodaphnia","sp"
"6689","Montgomery","ceriodaphnia","sp"
"6690","Montgomery","ceriodaphnia","sp"
"6691","Montgomery","ceriodaphnia","sp"
"6692","Montgomery","ceriodaphnia","sp"
"6693","Montgomery","ceriodaphnia","sp"
"6694","Montgomery","ceriodaphnia","sp"
"6695","Montgomery","ceriodaphnia","sp"
"6696","Montgomery","ceriodaphnia","sp"
"6697","Montgomery","ceriodaphnia","sp"
"6698","Montgomery","ceriodaphnia","sp"
"6699","Montgomery","ceriodaphnia","sp"
"6700","Montgomery","ceriodaphnia","sp"
"6701","Montgomery","ceriodaphnia","sp"
"6702","Montgomery","ceriodaphnia","sp"
"6703","Montgomery","ceriodaphnia","sp"
"6704","Montgomery","ceriodaphnia","sp"
"6705","Montgomery","ceriodaphnia","sp"
"6706","Montgomery","ceriodaphnia","sp"
"6707","Montgomery","ceriodaphnia","sp"
"6708","Montgomery","ceriodaphnia","sp"
"6709","Montgomery","ceriodaphnia","sp"
"6710","Montgomery","ceriodaphnia","sp"
"6711","Montgomery","ceriodaphnia","sp"
"6712","Montgomery","ceriodaphnia","sp"
"6713","Montgomery","ceriodaphnia","sp"
"6714","Montgomery","ceriodaphnia","sp"
"6715","Montgomery","ceriodaphnia","sp"
"6716","Montgomery","ceriodaphnia","sp"
"6717","Montgomery","ceriodaphnia","sp"
"6718","Montgomery","ceriodaphnia","sp"
"6719","Montgomery","ceriodaphnia","sp"
"6720","Montgomery","ceriodaphnia","sp"
"6721","Montgomery","ceriodaphnia","sp"
"6722","Montgomery","ceriodaphnia","sp"
"6723","Montgomery","ceriodaphnia","sp"
"6724","Montgomery","ceriodaphnia","sp"
"6725","Montgomery","ceriodaphnia","sp"
"6726","Montgomery","ceriodaphnia","sp"
"6727","Montgomery","ceriodaphnia","sp"
"6728","Montgomery","ceriodaphnia","sp"
"6729","Montgomery","ceriodaphnia","sp"
"6730","Montgomery","ceriodaphnia","sp"
"6731","Montgomery","ceriodaphnia","sp"
"6732","Montgomery","ceriodaphnia","sp"
"6733","Montgomery","ceriodaphnia","sp"
"6734","Montgomery","ceriodaphnia","sp"
"6735","Montgomery","ceriodaphnia","sp"
"6736","Montgomery","ceriodaphnia","sp"
"6737","Montgomery","ceriodaphnia","sp"
"6738","Montgomery","ceriodaphnia","sp"
"6739","Montgomery","ceriodaphnia","sp"
"6740","Montgomery","ceriodaphnia","sp"
"6741","Montgomery","ceriodaphnia","sp"
"6742","Montgomery","ceriodaphnia","sp"
"6743","Montgomery","ceriodaphnia","sp"
"6744","Montgomery","ceriodaphnia","sp"
"6745","Montgomery","ceriodaphnia","sp"
"6746","Montgomery","ceriodaphnia","sp"
"6747","Montgomery","ceriodaphnia","sp"
"6748","Montgomery","ceriodaphnia","sp"
"6749","Montgomery","ceriodaphnia","sp"
"6750","Montgomery","ceriodaphnia","sp"
"6751","Montgomery","ceriodaphnia","sp"
"6752","Montgomery","ceriodaphnia","sp"
"6753","Montgomery","ceriodaphnia","sp"
"6754","Montgomery","ceriodaphnia","sp"
"6755","Montgomery","ceriodaphnia","sp"
"6756","Montgomery","ceriodaphnia","sp"
"6757","Montgomery","ceriodaphnia","sp"
"6758","Montgomery","ceriodaphnia","sp"
"6759","Montgomery","ceriodaphnia","sp"
"6760","Montgomery","ceriodaphnia","sp"
"6761","Montgomery","ceriodaphnia","sp"
"6762","Montgomery","ceriodaphnia","sp"
"6763","Montgomery","ceriodaphnia","sp"
"6764","Montgomery","ceriodaphnia","sp"
"6765","Montgomery","ceriodaphnia","sp"
"6766","Montgomery","ceriodaphnia","sp"
"6767","Montgomery","ceriodaphnia","sp"
"6768","Montgomery","ceriodaphnia","sp"
"6769","Montgomery","ceriodaphnia","sp"
"6770","Montgomery","ceriodaphnia","sp"
"6771","Montgomery","ceriodaphnia","sp"
"6772","Montgomery","ceriodaphnia","sp"
"6773","Montgomery","ceriodaphnia","sp"
"6774","Montgomery","ceriodaphnia","sp"
"6775","Montgomery","ceriodaphnia","sp"
"6776","Montgomery","ceriodaphnia","sp"
"6777","Montgomery","ceriodaphnia","sp"
"6778","Montgomery","ceriodaphnia","sp"
"6779","Montgomery","ceriodaphnia","sp"
"6780","Montgomery","ceriodaphnia","sp"
"6781","Montgomery","ceriodaphnia","sp"
"6782","Montgomery","ceriodaphnia","sp"
"6783","Montgomery","ceriodaphnia","sp"
"6784","Montgomery","ceriodaphnia","sp"
"6785","Montgomery","ceriodaphnia","sp"
"6786","Montgomery","ceriodaphnia","sp"
"6787","Montgomery","ceriodaphnia","sp"
"6788","Montgomery","ceriodaphnia","sp"
"6789","Montgomery","ceriodaphnia","sp"
"6790","Montgomery","ceriodaphnia","sp"
"6791","Montgomery","ceriodaphnia","sp"
"6792","Montgomery","ceriodaphnia","sp"
"6793","Montgomery","ceriodaphnia","sp"
"6794","Montgomery","ceriodaphnia","sp"
"6795","Montgomery","ceriodaphnia","sp"
"6796","Montgomery","ceriodaphnia","sp"
"6797","Montgomery","ceriodaphnia","sp"
"6798","Montgomery","ceriodaphnia","sp"
"6799","Montgomery","ceriodaphnia","sp"
